"SIIIR","Denumire","Categorie","SIRUTA","Localitate","Judet"
"0961102609","LICEUL TEHNOLOGIC ""MATEI BASARAB"" MĂXINENI","Liceu tehnologic / Școală profesională",43572,"MĂXINENI","BR"
"0961102125","ŞCOALA GIMNAZIALĂ MIRCEA VODĂ","Școală gimnazială",43634,"MIRCEA VODĂ","BR"
"0961102003","ŞCOALA GIMNAZIALĂ MOVILA MIRESII","Școală gimnazială",43661,"MOVILA MIRESII","BR"
"0961101689","ŞCOALA GIMNAZIALĂ RACOVIŢA","Școală gimnazială",43705,"RACOVIŢĂ","BR"
"0961102505","ŞCOALA GIMNAZIALĂ RÂMNICELU","Școală gimnazială",43741,"RÎMNICELU","BR"
"0961102378","ŞCOALA GIMNAZIALĂ ROMANU","Școală gimnazială",43796,"ROMANU","BR"
"0961101888","ŞCOALA GIMNAZIALĂ ROŞIORI","Școală gimnazială",43821,"ROŞIORI","BR"
"0961102568","ŞCOALA GIMNAZIALĂ SALCIA TUDOR","Școală gimnazială",43876,"SALCIA TUDOR","BR"
"0961101626","ŞCOALA GIMNAZIALĂ”VASILE BĂNCILĂ”","Școală gimnazială",43938,"SCORŢARU NOU","BR"
"0961102514","ŞCOALA GIMNAZIALĂ SILIŞTEA","Școală gimnazială",44006,"SILIŞTEA","BR"
"0961102107","ŞCOALA GIMNAZIALĂ STĂNCUŢA","Școală gimnazială",44079,"STĂNCUŢA","BR"
"0961102229","ŞCOALA GIMNAZIALĂ SURDILA-GĂISEANCA","Școală gimnazială",44122,"SURDILA-GĂISEANCA","BR"
"0961102134","ŞCOALA GIMNAZIALĂ SURDILA GRECI","Școală gimnazială",42780,"SURDILA-GRECI","BR"
"0961102075","ŞCOALA GIMNAZIALĂ ""COSTACHE GRIGORE ŞUŢU""","Școală gimnazială",44159,"ŞUŢEŞTI","BR"
"0961102369","ŞCOALA GIMNAZIALĂ TICHILEŞTI","Școală gimnazială",44186,"TICHILEŞTI","BR"
"0961101784","ŞCOALA GIMNAZIALĂ TRAIAN","Școală gimnazială",44211,"TRAIAN","BR"
"0961102048","ŞCOALA GIMNAZIALĂ ""AUREL HORNEŢ""","Școală gimnazială",44266,"TUDOR VLADIMIRESCU","BR"
"0961101974","ŞCOALA GIMNAZIALĂ ""PETRE CARP"" TUFEŞTI","Școală gimnazială",44319,"TUFEŞTI","BR"
"0961102188","ŞCOALA GIMNAZIALĂ ""GENERAL STAN POETAŞ""","Școală gimnazială",44337,"ULMU","BR"
"0961102523","ŞCOALA GIMNAZIALĂ UNIREA","Școală gimnazială",44364,"UNIREA","BR"
"0961100186","ŞCOALA GIMNAZIALĂ VĂDENI","Școală gimnazială",44408,"VĂDENI","BR"
"0961100114","ŞCOALA GIMNAZIALĂ VICTORIA","Școală gimnazială",44444,"VICTORIA","BR"
"0961102066","ŞCOALA GIMNAZIALĂ VIŞANI","Școală gimnazială",44471,"VIŞANI","BR"
"0961101721","ŞCOALA GIMNAZIALĂ VIZIRU","Școală gimnazială",44514,"VIZIRU","BR"
"0961102238","ŞCOALA GIMNAZIALĂ ""ALEXANDRU VECHIU""","Școală gimnazială",44541,"ZĂVOAIA","BR"
"0761100117","ŞCOALA GIMNAZIALĂ NR.1 ADĂŞENI","Școală gimnazială",36220,"ADĂŞENI","BT"
"0761105303","ŞCOALA GIMNAZIALĂ NR 1 ALBEŞTI","Școală gimnazială",36140,"ALBEŞTI","BT"
"0761104858","ŞCOALA GIMNAZIALĂ NR.1 AVRĂMENI","Școală gimnazială",36211,"AVRĂMENI","BT"
"0761105262","ŞCOALA GIMNAZIALĂ NR 1 BĂLUŞENI","Școală gimnazială",36319,"BĂLUŞENI","BT"
"0761104709","ŞCOALA GIMNAZIALĂ NR 1 BLÂNDEŞTI","Școală gimnazială",39079,"BLÂNDEŞTI","BT"
"0761105244","LICEUL CU PROGRAM SPORTIV BOTOSANI","Liceu",35740,"BOTOŞANI","BT"
"0761100022","LICEUL DE ARTA ""STEFAN LUCHIAN"" BOTOSANI","Liceu",35740,"BOTOŞANI","BT"
"0761104849","LICEUL PEDAGOGIC ""NICOLAE IORGA"" BOTOSANI","Liceu",35740,"BOTOŞANI","BT"
"0761104727","SCOALA GIMNAZIALA ""ELENA RARES"" BOTOSANI","Școală gimnazială",35740,"BOTOŞANI","BT"
"0761104944","SCOALA GIMNAZIALA ""GRIGORE ANTIPA"" BOTOSANI","Școală gimnazială",35740,"BOTOŞANI","BT"
"0761104908","SCOALA GIMNAZIALA NR 10 BOTOSANI","Școală gimnazială",35740,"BOTOŞANI","BT"
"0761105217","SCOALA GIMNAZIALA NR 11 BOTOSANI","Școală gimnazială",35740,"BOTOŞANI","BT"
"0761104867","SCOALA GIMNAZIALA NR 12 BOTOSANI","Școală gimnazială",35740,"BOTOŞANI","BT"
"0761100198","SCOALA GIMNAZIALA NR. 13 BOTOSANI","Școală gimnazială",35740,"BOTOŞANI","BT"
"0761104605","SCOALA GIMNAZIALA NR 17 BOTOSANI","Școală gimnazială",35740,"BOTOŞANI","BT"
"0761105131","SCOALA GIMNAZIALA NR 2 BOTOSANI","Școală gimnazială",35740,"BOTOŞANI","BT"
"0761100013","SCOALA GIMNAZIALA NR. 7 BOTOSANI","Școală gimnazială",35740,"BOTOŞANI","BT"
"0761104406","SCOALA GIMNAZIALA ""SFANTA MARIA’’ BOTOSANI","Școală gimnazială",35740,"BOTOŞANI","BT"
"0761104781","SCOALA GIMNAZIALA ""SFANTUL NICOLAE"" BOTOSANI","Școală gimnazială",35740,"BOTOŞANI","BT"
"0761104424","SCOALA GIMNAZIALA ""STEFAN CEL MARE"" BOTOSANI","Școală gimnazială",35740,"BOTOŞANI","BT"
"0761105375","SCOALA PROFESIONALA SPECIALA ""SFANTUL STELIAN"" BOTOSANI","Școală profesională / Învățământ dual",35740,"BOTOŞANI","BT"
"0761104989","ŞCOALA GIMNAZIALĂ ""GHEORGHE COMAN’’ BRĂEŞTI","Școală gimnazială",36382,"BRĂEŞTI","BT"
"0761104347","ŞCOALA GIMNAZIALĂ ""DIMITRIE POMPEIU"" BROSCĂUŢI","Școală gimnazială",36435,"BROSCĂUŢI","BT"
"0761104935","LICEUL TEHNOLOGIC BUCECEA","Liceu tehnologic / Școală profesională",36462,"BUCECEA","BT"
"0761100094","ŞCOALA GIMNAZIALĂ NR 1 CĂLĂRAŞI","Școală gimnazială",36505,"CĂLĂRAŞI","BT"
"0761104623","ŞCOALA GIMNAZIALĂ NR 1 CÂNDEŞTI","Școală gimnazială",38198,"CÂNDEŞTI","BT"
"0761100189","ŞCOALA GIMNAZIALĂ NR.1 CONCEŞTI","Școală gimnazială",36541,"CONCEŞTI","BT"
"0761104917","ŞCOALA GIMNAZIALĂ NR.1 COPĂLĂU","Școală gimnazială",36578,"COPĂLĂU","BT"
"0761104302","ŞCOALA GIMNAZIALĂ NR 1 CORDĂRENI","Școală gimnazială",36658,"CORDĂRENI","BT"
"0761104659","ŞCOALA GIMNAZIALĂ NR.1 CORLĂTENI","Școală gimnazială",36685,"CORLĂTENI","BT"
"0761104677","ŞCOALA GIMNAZIALĂ ""OCTAV BĂNCILĂ"" CORNI","Școală gimnazială",36765,"CORNI","BT"
"0761104338","ŞCOALA GIMNAZIALĂ ""NICOLAE CĂLINESCU’’ COŞULA","Școală gimnazială",36603,"COŞULA","BT"
"0761105036","LICEUL TEHNOLOGIC COŢUŞCA","Liceu tehnologic / Școală profesională",36818,"COŢUŞCA","BT"
"0761104804","ŞCOALA GIMNAZIALĂ NR 1 CRISTEŞTI","Școală gimnazială",36916,"CRISTEŞTI","BT"
"0761104564","SCOALA GIMNAZIALA ""IOAN MURARIU’’ CRISTINESTI","Școală gimnazială",36961,"CRISTINEŞTI","BT"
"0761104528","LICEUL ""DIMITRIE CANTEMIR"" DARABANI","Liceu",35955,"DARABANI","BT"
"0761104415","SCOALA GIMNAZIALA ""LEON DANAILA"" DARABANI","Școală gimnazială",35955,"DARABANI","BT"
"0761104736","SCOALA GIMNAZIALA NR 1 DÂNGENI","Școală gimnazială",37066,"DÂNGENI","BT"
"0761105027","SCOALA GIMNAZIALA ""NICOLAE IORGA’’ DERSCA","Școală gimnazială",37020,"DERSCA","BT"
"0761105158","SCOALA GIMNAZIALA NR.1 DIMACHENI","Școală gimnazială",36701,"DIMĂCHENI","BT"
"0761104971","SCOALA GIMNAZIALA NR.1 DOBIRCENI","Școală gimnazială",37119,"DOBÂRCENI","BT"
"0761104392","SCOALA GIMNAZIALA ""MIHAI CONSTANTINEANU"" DOROBANTI","Școală gimnazială",38483,"DOROBANŢI","BT"
"0761104686","SCOALA GIMNAZIALA ""ALEXANDRU IOAN CUZA"" DOROHOI","Școală gimnazială",36015,"DOROHOI","BT"
"0761104831","SCOALA GIMNAZIALA ""MIHAIL KOGALNICEANU"" DOROHOI","Școală gimnazială",36015,"DOROHOI","BT"
"0761105122","SCOALA GIMNAZIALA NR 1 DOROHOI","Școală gimnazială",36015,"DOROHOI","BT"
"0761104799","SCOALA GIMNAZIALA ""SPIRU HARET"" DOROHOI","Școală gimnazială",36015,"DOROHOI","BT"
"0761104591","SCOALA GIMNAZIALA ""STEFAN CEL MARE"" DOROHOI","Școală gimnazială",36015,"DOROHOI","BT"
"0761105253","SCOALA PROFESIONALA SPECIALA ""ION PILLAT’’ DOROHOI","Școală profesională / Învățământ dual",36015,"DOROHOI","BT"
"0761105167","SCOALA GIMNAZIALA ""ARISTOTEL CRISMARU’’ DRAGUSENI","Școală gimnazială",37182,"DRĂGUŞENI","BT"
"0761104573","SCOALA GIMNAZIALA ""MIHAIL SADOVEANU"" DUMBRAVITA","Școală gimnazială",37841,"DUMBRĂVIŢA","BT"
"0761105384","SCOALA GIMNAZIALA NR 1 DUMENI","Școală gimnazială",37404,"DUMENI","BT"
"0761104329","SCOALA GIMNAZIALA NR.1 DURNESTI","Școală gimnazială",37226,"DURNEŞTI","BT"
"0761105271","SCOALA GIMNAZIALA ""ION BOJOI"" FLAMÂNZI","Școală gimnazială",37299,"FLAMÂNZI","BT"
"0761104487","SCOALA GIMNAZIALA NR.1 GORBANESTI","Școală gimnazială",37468,"GORBĂNEŞTI","BT"
"0761104822","SCOALA GIMNAZIALA ""IOAN CERNAT’’ HAVIRNA","Școală gimnazială",37556,"HAVÂRNA","BT"
"0761100049","SCOALA GIMNAZIALA ""TEOFIL VALCU"" HANESTI","Școală gimnazială",37627,"HĂNEŞTI","BT"
"0761104668","SCOALA GIMNAZIALA NR.1 HILISEU-HORIA","Școală gimnazială",37681,"HILIŞEU-HORIA","BT"
"0761105226","SCOALA GIMNAZIALA ""DAN IORDACHESCU’’ HLIPICENI","Școală gimnazială",37743,"HLIPICENI","BT"
"0761105009","SCOALA GIMNAZIALA NR 1 HUDESTI","Școală gimnazială",37789,"HUDEŞTI","BT"
"0761104772","SCOALA GIMNAZIALA ""MIHAI EMINESCU"" IPOTESTI","Școală gimnazială",38072,"IPOTEŞTI","BT"
"0761105339","SCOALA GIMNAZIALA NR. 1 LEORDA","Școală gimnazială",37869,"LEORDA","BT"
"0761100171","SCOALA GIMNAZIALA ""GH. POPOVICI’’ LOZNA","Școală gimnazială",37039,"LOZNA","BT"
"0761104288","SCOALA GIMNAZIALA NR. 1 LUNCA","Școală gimnazială",37921,"LUNCA","BT"
"0761105298","SCOALA GIMNAZIALA NR.1 MANOLEASA","Școală gimnazială",37967,"MANOLEASA","BT"
"0761105348","SCOALA GIMNAZIALA ""MARIA ENESCU COSMOVICI’’ MIHAILENI","Școală gimnazială",38170,"MIHĂILENI","BT"
"0761105321","SCOALA GIMNAZIALA NR. 1 MIHALASENI","Școală gimnazială",38250,"MIHĂLĂŞENI","BT"
"0761104962","SCOALA GIMNAZIALA NR. 1 MILEANCA","Școală gimnazială",38330,"MILEANCA","BT"
"0761105104","SCOALA GIMNAZIALA NR.1 MITOC","Școală gimnazială",38385,"MITOC","BT"
"0761105194","LICEUL TEHNOLOGIC ""NICOLAE BALCESCU"" FLAMÂNZI","Liceu tehnologic / Școală profesională",38410,"NICOLAE BĂLCESCU","BT"
"0761104433","SCOALA GIMNAZIALA NR.1 ORĂŞENI-DEAL","Școală gimnazială",35811,"ORĂŞENI-DEAL","BT"
"0761105113","SCOALA GIMNAZIALA ""EPISCOP DOCTOR PARTENIE CIOPRON’’ PALTINIS","Școală gimnazială",38508,"PĂLTINIŞ","BT"
"0761104297","LICEUL TEHNOLOGIC PLOPENII MARI","Liceu tehnologic / Școală profesională",39499,"PLOPENII MARI","BT"
"0761104998","LICEUL TEORETIC ""ANASTASIE BASOTA"" POMÂRLA","Liceu",38553,"POMÂRLA","BT"
"0761104311","SCOALA GIMNAZIALA NR. 1 PRAJENI","Școală gimnazială",38599,"PRĂJENI","BT"
"0761104582","SCOALA GIMNAZIALA NR.1 RACHITI","Școală gimnazială",35848,"RĂCHIŢI","BT"
"0761100153","SCOALA GIMNAZIALA NR.1 RADAUTI-PRUT","Școală gimnazială",38642,"RĂDĂUŢI-PRUT","BT"
"0761105176","SCOALA GIMNAZIALA NR. 1 RAUSENI","Școală gimnazială",38688,"RĂUŞENI","BT"
"0761104478","ȘCOALA GIMNAZIALĂ NR.1 RIPICENI","Școală gimnazială",38740,"RIPICENI","BT"
"0761104953","SCOALA GIMNAZIALA NR. 1 ROMA","Școală gimnazială",38820,"ROMA","BT"
"0761104641","SCOALA GIMNAZIALA NR. 1 ROMANESTI","Școală gimnazială",38857,"ROMÂNEŞTI","BT"
"0761104496","SCOALA GIMNAZIALA NR. 1 SANTA MARE","Școală gimnazială",38900,"SANTA MARE","BT"
"0761105099","SCOALA GIMNAZIALA NR.1 SAVENI","Școală gimnazială",36079,"SĂVENI","BT"
"0761105416","SCOALA PROFESIONALA ""SFANTUL AP.ANDREI"" SMIRDAN","Liceu tehnologic / Școală profesională",39042,"SMÂRDAN","BT"
"0761100135","SCOALA GIMNAZIALA NR. 1 STAUCENI","Școală gimnazială",35893,"STĂUCENI","BT"
"0761100203","SCOALA GIMNAZIALA NR 1 SULITA","Școală gimnazială",39060,"SULIŢA","BT"
"0761105407","LICEUL TEHNOLOGIC ""AL.VLAHUTA"" SENDRICENI","Liceu tehnologic / Școală profesională",39131,"ŞENDRICENI","BT"
"0761104926","LICEUL""STEFAN D. LUCHIAN’’ STEFANESTI","Liceu",39177,"ŞTEFĂNEŞTI","BT"
"0761104519","SCOALA GIMNAZIALA NR. 1 STIUBIENI","Școală gimnazială",39239,"ŞTIUBIENI","BT"
"0761104365","LICEUL TEHNOLOGIC TODIRENI","Liceu tehnologic / Școală profesională",39275,"TODIRENI","BT"
"0761105235","LICEUL ""DEMOSTENE BOTEZ"" TRUŞEŞTI","Liceu",39337,"TRUŞEŞTI","BT"
"0761105583","ŞCOALA GIMNAZIALĂ NR.2 TUDOR VLADIMIRESCU-ALBEŞTI","Școală gimnazială",36195,"TUDOR VLADIMIRESCU","BT"
"0761100126","ŞCOALA GIMNAZIALĂ ""TIBERIU CRUDU"" TUDORA","Școală gimnazială",39408,"TUDORA","BT"
"0761104695","SCOALA GIMNAZIALA NR. 1 UNGURENI","Școală gimnazială",39426,"UNGURENI","BT"
"0761104813","SCOALA GIMNAZIALA NR. 1 UNTENI","Școală gimnazială",39541,"UNŢENI","BT"
"0761104632","SCOALA GIMNAZIALA NR.1 VACULESTI","Școală gimnazială",39621,"VĂCULEŞTI","BT"
"0761104894","SCOALA GIMNAZIALA,,ACADEMICIAN ALEXANDRU ZUB''VÂRFU CÂMPULUI","Școală gimnazială",39701,"VÂRFU CÂMPULUI","BT"
"0761104614","ŞCOALA GIMNAZIALĂ ""DIMITRIE BRANDZA"" VIIŞOARA","Școală gimnazială",39667,"VIIŞOARA","BT"
"0761105366","SCOALA GIMNAZIALA NR. 1 VLADENI","Școală gimnazială",39747,"VLĂDENI","BT"
"0761104555","SCOALA GIMNAZIALA NR.1 VLADENI-DEAL","Școală gimnazială",37388,"VLĂDENI-DEAL","BT"
"0761105425","SCOALA PROFESIONALA""GHEORGHE BURAC"" VLASINESTI","Liceu tehnologic / Școală profesională",39809,"VLĂSINEŞTI","BT"
"0761105357","SCOALA GIMNAZIALA NR. 1 VORNICENI","Școală gimnazială",39845,"VORNICENI","BT"
"0761105312","LICEUL TEHNOLOGIC ""STEFAN CEL MARE SI SFANT"" VORONA","Liceu tehnologic / Școală profesională",39881,"VORONA","BT"
"0861101089","Școala Gimnazială 'Apaczai Csere Janos' Apața","Școală gimnazială",40535,"APAŢA","BV"
"0861100373","Școala Gimnazială Augustin","Școală gimnazială",41569,"AUGUSTIN","BV"
"0861100848","Școala Primară Beclean","Școală primară",40553,"BECLEAN","BV"
"0861101297","Școala Gimnazială Bod","Școală gimnazială",40615,"BOD","BV"
"0861100509","Liceul 'Sextil Pușcariu' Bran","Liceu",40642,"BRAN","BV"
"0861101112","Centrul Școlar pentru Educație Incluzivă Brașov","Centru de Educație Incluzivă",40205,"BRAŞOV","BV"
"0861100934","Colegiul Național 'Aprily Lajos' Brașov","Colegiu",40205,"BRAŞOV","BV"
"0861101501","Colegiul Național 'Johannes Honterus' Brașov","Colegiu",40205,"BRAŞOV","BV"
"0861100581","Colegiul Tehnic Energetic 'Remus Răduleț' Brașov","Colegiu",40205,"BRAŞOV","BV"
"0861101831","Colegiul Tehnic 'Mircea Cristea' Brașov","Colegiu",40205,"BRAŞOV","BV"
"0861101098","Liceul 'Andrei Mureșanu' Brașov","Liceu",40205,"BRAŞOV","BV"
"0861100685","Liceul cu Program Sportiv Brașov","Liceu",40205,"BRAŞOV","BV"
"0861100034","Liceul Vocațional de Arte Plastice 'Hans Mattis-Teutsch' Brașov","Liceu",40205,"BRAŞOV","BV"
"0861101763","Liceul Vocațional de Muzică 'Tudor Ciortea' Brașov","Liceu",40205,"BRAŞOV","BV"
"0861101519","Școala Gimnazială Nr. 1 Brașov","Școală gimnazială",40205,"BRAŞOV","BV"
"0861101908","Școala Gimnazială Nr. 11 'Ștefan Octavian Iosif' Brașov","Școală gimnazială",40205,"BRAŞOV","BV"
"0861100346","Școala Gimnazială Nr. 12 Brașov","Școală gimnazială",40205,"BRAŞOV","BV"
"0861101424","Școala Gimnazială Nr. 13 Brașov","Școală gimnazială",40205,"BRAŞOV","BV"
"0861102009","Școala Gimnazială Nr. 14 'Sfântul Bartolomeu' Brașov","Școală gimnazială",40205,"BRAŞOV","BV"
"0861101677","Școala Gimnazială Nr. 15 Brașov","Școală gimnazială",40205,"BRAŞOV","BV"
"0861100857","Școala Gimnazială Nr. 19 Brașov","Școală gimnazială",40205,"BRAŞOV","BV"
"0861100192","Școala Gimnazială Nr. 2 'Diaconu Coresi' Brașov","Școală gimnazială",40205,"BRAŞOV","BV"
"0861100414","Școala Gimnazială Nr. 25 Brașov","Școală gimnazială",40205,"BRAŞOV","BV"
"0861101849","Școala Gimnazială Nr. 27 'Anatol Ghermanschi' Brașov","Școală gimnazială",40205,"BRAŞOV","BV"
"0861101279","Școala Gimnazială Nr. 3 'Gheorghe Lazăr' Brașov","Școală gimnazială",40205,"BRAŞOV","BV"
"0861100771","Școala Gimnazială Nr. 30 Brașov","Școală gimnazială",40205,"BRAŞOV","BV"
"0861100572","Școala Gimnazială Nr. 5 Brașov","Școală gimnazială",40205,"BRAŞOV","BV"
"0861100667","Școala Gimnazială Nr. 6 'Iacob Mureșianu' Brașov","Școală gimnazială",40205,"BRAŞOV","BV"
"0861100391","Școala Gimnazială Nr. 8 Brașov","Școală gimnazială",40205,"BRAŞOV","BV"
"0861100708","Școala Gimnazială Nr. 9 'Nicolae Orghidan' Brașov","Școală gimnazială",40205,"BRAŞOV","BV"
"0861100988","Școala Gimnazială Budila","Școală gimnazială",40697,"BUDILA","BV"
"0861101071","Școala Gimnazială Bunești","Școală gimnazială",40713,"BUNEŞTI","BV"
"0861100486","Școala Gimnazială Cața","Școală gimnazială",40777,"CAŢA","BV"
"0861101121","Școala Gimnazială Cincu","Școală gimnazială",40839,"CINCU","BV"
"0861101804","Liceul Teoretic 'Ioan Pascu' Codlea","Liceu",40250,"CODLEA","BV"
"0861101383","Școala Gimnazială Nr. 2 Codlea","Școală gimnazială",40250,"CODLEA","BV"
"0861100296","Școala Gimnazială Nr. 3 Codlea","Școală gimnazială",40250,"CODLEA","BV"
"0861101347","Școala Gimnazială Comăna de Jos","Școală gimnazială",40866,"COMANA DE JOS","BV"
"0861101365","Școala Gimnazială Cristian","Școală gimnazială",40919,"CRISTIAN","BV"
"0861101935","Școala Gimnazială Crizbav","Școală gimnazială",41051,"CRIZBAV","BV"
"0861101234","Școala Gimnazială 'Aron Pumnul' Cuciulata","Școală gimnazială",41202,"CUCIULATA","BV"
"0861101754","Școala Gimnazială 'Ion Codru Drăgușanu' Drăguș","Școală gimnazială",42254,"DRĂGUŞ","BV"
"0861100803","Școala Gimnazială Drăușeni","Școală gimnazială",40795,"DRĂUŞENI","BV"
"0861101311","Școala Gimnazială Dumbrăvița","Școală gimnazială",40937,"DUMBRĂVIŢA","BV"
"0861102719","Centrul Școlar pentru Educație Incluzivă Făgăraș","Centru de Educație Incluzivă",40287,"FĂGĂRAŞ","BV"
"0861101103","Colegiul 'Aurel Vijoli' Făgăraș","Colegiu",40287,"FĂGĂRAŞ","BV"
"0861101261","Colegiul Național 'Doamna Stanca' Făgăraș","Colegiu",40287,"FĂGĂRAŞ","BV"
"0861100726","Colegiul Național 'Radu Negru' Făgăraș","Colegiu",40287,"FĂGĂRAŞ","BV"
"0861101044","Liceul Teologic Ortodox 'Sf. Constantin Brâncoveanu' Făgăraș","Liceu",40287,"FĂGĂRAŞ","BV"
"0861100563","Școala Gimnazială 'Ovid Densusianu' Făgăraș","Școală gimnazială",40287,"FĂGĂRAŞ","BV"
"0861100613","Liceul 'Petru Rareș' Feldioara","Liceu",40964,"FELDIOARA","BV"
"0861101772","Școala Gimnazială Fundata","Școală gimnazială",41006,"FUNDATA","BV"
"0861100432","Școala Gimnazială Ghimbav","Școală gimnazială",40223,"GHIMBAV","BV"
"0861101243","Școala Gimnazială Hălchiu","Școală gimnazială",41042,"HĂLCHIU","BV"
"0861100649","Școala Gimnazială Hărman","Școală gimnazială",41097,"HĂRMAN","BV"
"0861101139","Școala Gimnazială 'Dr. Ioan Cerghit' Hârseni","Școală gimnazială",41122,"HÂRSENI","BV"
"0861100884","Școala Gimnazială Hoghiz","Școală gimnazială",41186,"HOGHIZ","BV"
"0861100518","Școala Gimnazială Holbav","Școală gimnazială",42423,"HOLBAV","BV"
"0861101433","Școala Gimnazială Homorod","Școală gimnazială",41257,"HOMOROD","BV"
"0861101582","Școala Gimnazială Jibert","Școală gimnazială",41293,"JIBERT","BV"
"0861100459","Școala Gimnazială Lisa","Școală gimnazială",41355,"LISA","BV"
"0861101659","Școala Gimnazială Lunca Câlnicului","Școală gimnazială",41685,"LUNCA CALNICULUI","BV"
"0861101614","Școala Gimnazială Măieruș","Școală gimnazială",41391,"MĂIERUŞ","BV"
"0861100364","Școala Gimnazială Mândra","Școală gimnazială",41426,"MÂNDRA","BV"
"0861101926","Școala Gimnazială Moieciu de Jos","Școală gimnazială",41480,"MOIECIU DE JOS","BV"
"0861101998","Școala Gimnazială Ormeniș","Școală gimnazială",41550,"ORMENIŞ","BV"
"0861101727","Școala Gimnazială Părău","Școală gimnazială",41587,"PĂRĂU","BV"
"0861100744","Școala Gimnazială Nr. 1 Poiana Mărului","Școală gimnazială",41630,"POIANA MĂRULUI","BV"
"0861101591","Liceul Teoretic 'Mihail Săulescu' Predeal","Liceu",40312,"PREDEAL","BV"
"0861101415","Școala Gimnazială Prejmer","Școală gimnazială",41676,"PREJMER","BV"
"0861100355","Școala Gimnazială 'Bethlen Samuel' Racoș","Școală gimnazială",41710,"RACOŞ","BV"
"0861101736","Școala Gimnazială Nr. 3 Râșnov","Școală gimnazială",40376,"RÂŞNOV","BV"
"0861101876","Școala Gimnazială 'Peter Thal' Râșnov","Școală gimnazială",40376,"RÂŞNOV","BV"
"0861100043","Școala Gimnazială Recea","Școală gimnazială",41747,"RECEA","BV"
"0861100468","Școala Gimnazială Rupea","Școală gimnazială",40401,"RUPEA","BV"
"0861100753","Centrul Școlar pentru Educație Incluzivă Brădet Săcele","Centru special de educație incluzivă",40447,"SĂCELE","BV"
"0861100961","Liceul Teoretic 'George Moroianu' Săcele","Liceu",40447,"SĂCELE","BV"
"0861101641","Liceul Teoretic 'Zajzoni Rab Istvan' Săcele","Liceu",40447,"SĂCELE","BV"
"0861100694","Școala Gimnazială Nr. 1 Săcele","Școală gimnazială",40447,"SĂCELE","BV"
"0861100301","Școala Gimnazială Nr. 4 'Frații Popeea' Săcele","Școală gimnazială",40447,"SĂCELE","BV"
"0861101184","Școala Gimnazială Nr. 5 Săcele","Școală gimnazială",40447,"SĂCELE","BV"
"0861101157","Școala Gimnazială Sâmbăta de Sus","Școală gimnazială",42361,"SÂMBĂTA DE SUS","BV"
"0861100952","Școala Gimnazială Sânpetru","Școală gimnazială",41934,"SÂNPETRU","BV"
